"도서관 일련번호","도서관명","구 코드","구명","주소","전화번호","홈페이지 URL","운영시간","정기 휴관일","도서관 구분명","위도","경도"
"1986","서이도서관","0007","서초구","서울특별시 서초구 서초대로70길 51","02-3471-1337","http://spublic.seocholib.or.kr","평일 : 09:00~21:00 주말 : 09:00~18:00","매주 월요일 법정 공휴일 임시 공휴일","공공도서관","37.49206882","127.0249474"
"517","서초1동작은도서관","0007","서초구","서울특별시 서초구 사임당로 89 서초1동주민센터 2층","02-2155-7418","http://public.seocholib.or.kr/docpub/","평일 : 09:00~18:00 주말 : 휴관일","토 일 공휴일","작은도서관","37.4901932","127.0194681"
"519","서초3동작은도서관","0007","서초구","서울특별시 서초구 반포대로58 서초아트자이 1-2층","02-3472-7462","http://public.seocholib.or.kr/docpub/","평일 : 09:00~18:00 주말 : 휴관일","토 일 공휴일","작은도서관","37.48596082","127.0116536"
"520","서초4동작은도서관","0007","서초구","서울특별시 서초구 서운로26길 3 서초4동주민센터 2층","02-2155-7497","http://public.seocholib.or.kr/docpub/","평일 : 09:00~18:00 주말 : 휴관일","토 일 공휴일","작은도서관","37.50271635","127.0222106"
"2495","서초글벗 작은도서관","0007","서초구","서울특별시 서초구 방배천로 2안길 39 서초영락교회 지하1층","","","평일 : 10:00~18:00","토 일 공휴일","작은도서관","37.4787274","126.9816048"
"1637","서초더샵포레작은도서관","0007","서초구","서울특별시 서초구 헌릉로8길 58 서초더샵포레 작은도서관 12관","02-529-7808","","평일 : 09:00~23:00 주말 : 09:00~21:00","법정공휴일","작은도서관","37.45114107","127.0640694"
"2702","서초청소년도서관","0007","서초구","서울특별시 서초구 효령로77길 37","02-3486-9543","https://seocho.seocholib.or.kr/docyou/ ","평일 : 10:00~22:00 주말 : 09:00~20:00","매주 화요일 법정 공휴일 임시 공휴일","공공도서관","37.4922947174801","127.028158005531"
"1638","서초포레스타3단지작은도서관","0007","서초구","서울특별시 서초구 헌릉로8길 22 신원동 서초포레스타3단지","070-8159-2809","","월-목 : 10:00~17:00 금요일 : 10:00~18:00","토요일 일요일","작은도서관","37.45526579","127.059178"
"1887","서초포레스타6단지작은도서관","0007","서초구","서울특별시 서초구 청계산로9길 1-12 611동 1층","","","평일 : 10:00~18:00 주말 : 휴관일","토 일 공휴일","작은도서관","37.4492016","127.0557922"
"1886","서초포레스타7단지풍경이있는작은도서관","0007","서초구","서울특별시 서초구 청계산로11길 7-12 703동 지하1층","02-529-7654","","평일 : 10:00~17:00 주말 : 휴관일","토 일 공휴일","작은도서관","37.44810272","127.0566007"
"536","수송작은도서관","0007","서초구","서울특별시 서초구 신반포로41길 17 수송교회 지하1층","02-543-7532","www.soosong.or.kr","평일 : 10:30~17:00 일요일 : 09:30~17:00","토요일","작은도서관","37.5107882","127.0164529"
"2496","시온교회 작은도서관","0007","서초구","서울특별시 서초구 서초대로 84 시온교회 1층","","","화~토 : 10:00~17:00 일요일 15:00~17:00","월요일","작은도서관","37.4865573","126.9897019"
"1639","씨넷도서관","0007","서초구","서울특별시 서초구 남부순환로 333길 36 해원빌딩 지하1층","","","화 수 금 : 10:00~17:00 일 : 10:00~16:00","월 목 토","작은도서관","37.48403103","127.0210635"
"2735","양재 너구리 도서관","0007","서초구","서울특별시 서초구 논현로 27길 58 2층","02-6409-2018","www.historydesign.net","월~금 : 11:00~18:00","토 일 공휴일","작은도서관","37.4792044325099","127.041035065243"
"532","양재1동작은도서관","0007","서초구","서울특별시 서초구 바우뫼로 41 양재1동우면주민센터 2층","02-2155-7895","http://public.seocholib.or.kr/docpub/","평일 : 09:00~18:00 주말 : 휴관일","토 일 공휴일","작은도서관","37.47166773","127.0266669"
"533","양재2동작은도서관","0007","서초구","서울특별시 서초구 마방로6길 7-40 1층","02-2155-7906","http://public.seocholib.or.kr/docpub/","평일 : 09:00~18:00 주말 : 휴관일","토 일 공휴일","작은도서관","37.4762473","127.0431581"
"2497","양재도서관","0007","서초구","서울특별시 서초구 양재천로 33","02-3486-4050","http://yangjae.seocholib.or.kr/docyan/","평일 : 09:00~22:00 주말 : 09:00~20:00","매주 금요일 법정 공휴일 임시 공휴일","공공도서관","37.473679184261","127.03357244367"
"2498","언남돌봄 작은도서관","0007","서초구","서울특별시 서초구 강남대로 10길 65 3층","","","월~토 : 10:00~19:00","일 공휴일","작은도서관","37.4698939","127.0402316"
"2499","에코리치작은도서관","0007","서초구","서울특별시 서초구 양재대로2길 109 103동 지하1층","02-2058-1820","","월~일 : 09:00~22:00","법정공휴일","작은도서관","37.4563504","127.0135471"
"1317","우면SH작은도서관","0007","서초구","서울특별시 서초구 형촌길 15 (네이처힐2단지) ","02-575-1433","","평일 : 15:00~17:00 주말 : 휴관일","매주 토일요일","작은도서관","37.46282332","127.0222427"
"2683","작은 새들의 합챵 작은도서관","0007","서초구","서울특별시 서초구 서초대로 34가길 52","","","월~일 : 09:00~20:00","","작은도서관","37.4863329317817","126.997856550654"
"2141","잠원도서관","0007","서초구","서울특별시 서초구 나루터로 38","02-3477-8655","http://spublic.seocholib.or.kr/dockid/","평일 : 09:00~21:00 주말 : 09:00~18:00","매주 월요일 법정 공휴일 임시 공휴일","공공도서관","37.51496828","127.0139817"
"521","잠원도서관","0007","서초구","서울특별시 서초구 나루터로 38","02-3477-8655","http://spublic.seocholib.or.kr/dockid/","평일 : 09:00~21:00 주말 : 09:00~18:00","매주 월요일 법정 공휴일 임시 공휴일","작은도서관","37.51496828","127.0139817"
"1737","재외동포재단자료실","0007","서초구","서울특별시 서초구 남부순환로 2558 외교센터 1층","02-3415-0189","http://research.korean.net/","평일 : 09:00~12:00 13:00~18:00 주말 :","법정공휴일 토요일 근로자의 날 정기휴관일","전문도서관","37.48360819","127.0296985"
"1641","지혜의숲작은도서관","0007","서초구","서울특별시 서초구 청계산로7길 43 서초포레스타5단지","070-7763-2811","","평일 : 10:00~18:00 주말 : 14:00~16:00","매주 일요일","작은도서관","37.49700282","126.8822513"
"1740","통일부북한자료센터","0007","서초구","서울특별시 서초구 반포대로 201 국립중앙도서관 5층 통일부 북한자료센터","02-730-6658","http://unibook.unikorea.go.kr","평일 : 09:00~18:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.49742252","127.0032279"
"1751","통일연구원자료실","0007","서초구","서울특별시 서초구 반포대로 217 통일연구원","02-2023-8209","http://lib.kinu.or.kr/","평일 : 09:00~18:00 주말 :","토요일 일요일 법정공휴일","전문도서관","37.49926438","127.0020985"
"1888","포레스타2단지숲속별작은도서관","0007","서초구","서울특별시 서초구 헌릉로8길 45 212동 지하1층","070-8107-0909","","평일 : 10:00~18:00 토 : 10:00~12:00","일 공휴일","작은도서관","37.45566865","127.0614433"
"2500","하늘샘 작은도서관","0007","서초구","서울특별시 서초구 헌릉로8길 10-12 1층 8호","070-7701-8383","","화~금 11:00~18:00 토 : 11:00~14:00","월 일 공휴일","작은도서관","37.4555019","127.0543207"
"1738","한국과학기술기획평가원정보자료실","0007","서초구","서울특별시 서초구 마방로 68 동원산업빌딩 9층","02-589-2269","http://lib.kistep.re.kr","평일 : 09:00~18:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.47771874","127.0440137"
"1732","한국교과서연구재단교과서정보관","0007","서초구","서울특별시 서초구 강남대로 547 4층","02-2651-1953","http://library.textbook.ac","평일 : 09:00~17:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.51064914","127.0210392"
"1831","한국도서관협회도서관","0007","서초구","서울특별시 서초구 반포대로 201","02-535-4481","http://library.kla.kr/Search","평일 : 09:00~18:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.49742252","127.0032279"
"1743","한국문화위원회예술자료원","0007","서초구","서울특별시 서초구 남부순환로 2406 예술의전당 디자인미술관 2~3층","02-760-4750","archive.arko.or.kr/","평일 : 09:00~21:00 주말 : 09:00~17:00","일요일 법정공휴일 매월 마지막주 월요일","전문도서관","37.47920202","127.0117111"
"1742","한국부동산연구원부동산정보센터","0007","서초구","서울특별시 서초구 강남대로 587 kcc빌딩 9층","02-520-5073","http://library.kreri.re.kr/","평일 : 09:00~12:00 13:00~18:00 주말 :","토요일 일요일 법정공휴일","전문도서관","37.5141356","127.0194886"
"1750","한국세무사회조세도서관","0007","서초구","서울특별시 서초구 명달로 105 4층","02-587-6021","http://kacpta.egentouch.com","평일 : 09:00~18:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.4866337","127.0038699"
"1749","한국자동차산업협회도서관","0007","서초구","서울특별시 서초구 반포대로 25 자동차회관 5층 자료실","02-3660-1800","http://lib.kama.or.kr","평일 : 10:00~17:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.4826788","127.0113958"
"1741","한국형사정책연구원도서실","0007","서초구","서울특별시 서초구 태봉로 114","02-3460-5135","http://lib.kic.re.kr/","평일 : 09:00~12:00 13:00~18:00 주말 :","토요일 일요일 법정공휴일","전문도서관","37.46760988","127.028492"
"1907","현대자동차그룹도서관","0007","서초구","서울특별시 서초구 헌릉로 12","02-3464-2845","gbic.hyundai.com/lib/bookSearch.do","평일 : 09:00~18:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.46436208","127.0426636"
"545","금호1가동북카페책단지꿀단지","0013","성동구","서울특별시 성동구 행당로 15 금호1가동주민센터 1층","02-2286-7343","https://www.sdlib.or.kr/small/contents.do?idx=1525","평일 : 09:00~17:00 주말 : 휴관일","토일공휴일","작은도서관","37.55486645","127.0216535"
"546","금호2.3가어린이작은도서관","0013","성동구","서울특별시 성동구 무수막18길 1 금호23가동주민센터 2층","02-2286-7364","https://www.sdlib.or.kr/small/contents.do?idx=1532","평일 : 09:00~16:00 주말 : 휴관일","토 일 공휴일","작은도서관","37.55320828","127.0209099"
"547","금호4가어린이작은도서관","0013","성동구","서울특별시 성동구 독서당로46길 26 금호4가동주민센터 3층 ","02-2286-7383","https://www.sdlib.or.kr/small/contents.do?idx=1539","평일 : 09:00~18:00 주말 : 휴관일","매주 토일요일","작은도서관","37.54717507","127.0223501"
"560","꿈샘작은도서관","0013","성동구","서울특별시 성동구 한림말길 33 1층 ","02-2299-0817","","평일 : 10:00~18:00 주말 : 10:00~20:00","없음","작은도서관","37.54093943","127.0147456"
"566","꿈터어린이도서관","0013","성동구","서울특별시 성동구 사근동9가길 23 별관 1층","02-2292-8115","https://www.facebook.com/dreambook2011","평일 : 14:00~18:00 주말 : 14:00~18:00","일요일","작은도서관","37.56181571","127.046747"
"2736","뚝섬 작은도서관","0013","성동구","서울특별시 성동구 성수이로 108 3층","02-463-6958","","일요일","","작은도서관","37.544546201202","127.057373589713"
"2686","라보 작은도서관","0013","성동구","서울특별시 성동구 성수일로12길 20 2층 헬로우뮤지움","02-3217-4222","","화~일 10:00~17:00","월요일 명절 당일","작은도서관","37.5481744730279","127.0532504713"
"540","마장동작은도서관","0013","성동구","서울특별시 성동구 마장로42길 11 마장동주민센터 2층","02-2286-7556","https://www.sdlib.or.kr/small/contents.do?idx=1462","평일 : 09:00~18:00 주말 : 휴관일","토일공휴일","작은도서관","37.56632182","127.045409"
"2501","무지개도서관","0013","성동구","서울특별시 성동구 고산자로 270","02-2286-6025","www.sdlib.or.kr/RB","평일 : 09:00~21:00 주말 : 09:00~21:00","매주 월요일 및 법정공휴일","공공도서관","37.56342271","127.0369648"
"559","무학도서관","0013","성동구","서울특별시 성동구 행당로 123 무학교회 별관 지하 1층","02-2139-0077","http://cafe.daum.net/moohaklibrary","일요일 09:00~17:00","일요일만 운영","작은도서관","37.55908246","127.0320544"
"541","사근동어린이놀이터도서관","0013","성동구","서울특별시 성동구 사근동길 45-8 사근동주민센터 사근동공공복합청사 지하 1층","02-2286-7267","https://www.sdlib.or.kr/small/contents.do?idx=1480","평일 : 09:00~18:00 주말 : 휴관일","토일요일","작은도서관","37.56121742","127.0458646"
"1643","서연푸른꿈터문고","0013","성동구","서울특별시 성동구 독서당로 175 옥수그린상가 3층 서연교회 ","02-2291-9192","","화~토 10:00~22:00","일월요일","작은도서관","37.54217275","127.0094881"
"1320","서울제일비젼도서관","0013","성동구","서울특별시 성동구 왕십리로28길 1-1 서울제일교회 ","02-2293-1656","blog.naver.com/sook8438","휴관중","","작은도서관","37.5640345","127.031267"
