"고유번호","시설명","담당구","주소","연락처","홈페이지","추천수","주출입구 접근로 여부","장애인 전용 주차구역 여부","주출입구 높이차이 제거 여부","장애인용 승강기 여부","장애인 화장실 여부","장애인용 객실 이용가능 여부","장애인용 관람석 이용가능 여부","장애인 매표소 여부","시각장애인 편의서비스 여부","청각장애인 편의서비스 여부","안내 서비스 여부","휠체어 대여 여부"
"100","사당2동주민센터","동작구","서울시 동작구 동작대로29길 63-26","02-534-0010","http://www.dongjak.go.kr/dong/main/main.do?dongCode=09","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"5273","에이스테크노타워3차","구로구","서울시 구로구 디지털로29길 38","","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"183","공덕동주민센터","마포구","서울시 마포구 만리재옛길 84","02-3153-6500","http://www.mapo.go.kr/CmsWeb/template/gongdeok","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"936","강북으뜸내과","동대문구","서울시 동대문구 전농로 110","02-2248-1191","","0","Y","N","N","N","N","N","N","N","N","N","N","N"
"466","대방지구대","동작구","서울시 동작구 신대방1다길 24","02-821-2431","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"226","신사1동 주민센터","은평구","서울시 은평구 은평로2길 2","02-351-5332","http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002307","0","N","Y","Y","Y","Y","N","N","N","N","N","N","N"
"240","장안1동주민센터","동대문구","서울시 동대문구 한천로18길 52","02-2171-6282","http://dong.ddm.go.kr/intro","0","N","Y","N","N","Y","N","N","N","N","N","N","N"
"4027","구립서원어린이집","관악구","서울시 관악구 서원3길 25","02-889-5845","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"3310","개포 고등학교","강남구","서울시 강남구 개포로 402","02-576-3333","www.gaepo.hs.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"4435","중앙청사어린이집","종로구","서울시 종로구 효자로 39","02-735-6400","http://www.jakidscare.co.kr/","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"3175","대청중학교","강남구","서울시 강남구 양재천로 321","02-553-9830","www.daecheong.ms.kr","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"3178","신정여자중학교","강서구","서울시 강서구 등촌로13아길 20","02-2644-3548","www.shinjeong.ms.kr","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"2926","영화초등학교","동작구","서울시 동작구 등용로8길 3","02-824-6051","www.youngwha.es.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3094","방학중","도봉구","서울시 도봉구 시루봉로  188","02-956-8343","www.banghak.ms.kr","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"3095","신연중학교","서대문구","서울시 서대문구 모래내로 408","02-379-4317","www.sinyeon.ms.kr","0","N","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2475","유성유치원","용산구","서울시 용산구 회나무로13가길 16","02-792-8691~2","www.yusungkids.org","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"4181","솔로몬어린이집","광진구","서울시 광진구 긴고랑로7길 73","02-469-9976","","0","Y","Y","N","Y","N","N","N","N","N","N","N","N"
"2814","군자초등학교","동대문구","서울시 동대문구 한천로6길 21","02-2244-0488","www.kunja.es.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2820","마천초등학교","송파구","서울시 송파구 마천로61다길 24","02-400-6773","www.smacheon.es.kr","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"4091","이화 어린이집","강동구","서울시 강동구 진황도로 209-11","02-486-1080","","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"4803","서울북부지방법원","도봉구","서울시 도봉구 마들로  749","02-910-3114","","0","N","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2282","다나병원","도봉구","서울시 도봉구 해등로 129","02-942-8000","","0","Y","N","Y","Y","N","N","N","N","N","N","N","N"
"2345","서울대효병원","강서구","서울시 강서구 강서로47가길 33","02-2663-1114","www.seouldh.co.kr/","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"102","서초3동주민센터","서초구","서울시 서초구 반포대로10길 10","02-2155-7462","http://www.seocho.go.kr/site/v2/index.jsp","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"482","등촌2파출소","강서구","서울시 강서구 등촌로  167","02-2651-0330 ","","0","Y","N","Y","N","N","N","N","N","N","N","N","N"
"794","달빛마루도서관","성북구","서울시 성북구 종암로  167","02-911-0993","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"151","응암2동주민센터","은평구","서울시 은평구 백련산로  100","02-351-5242 ","http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002311","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"506","휘경파출소","동대문구","서울시 동대문구 망우로20길 1","02-2244-2301","","0","Y","N","Y","N","Y","N","Y","N","N","N","N","N"
"1533","수도교회","종로구","서울시 종로구 인왕산로1길 11","02-737-0226","www.sudoch.org","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"1548","묵동장로교회","중랑구","서울시 중랑구 중랑천로 304","","","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"3908","민주어린이집","광진구","서울시 광진구 동일로26길 47","02-469-1956","","0","Y","Y","N","Y","N","N","N","N","N","N","N","N"
"446","방범CCTV관제센터","중랑구","서울시 중랑구 봉우재로6길 5","","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"679","휘경동우체국","동대문구","서울시 동대문구 회기로 201","02-965-2336 ","","0","N","N","Y","N","Y","N","N","N","N","N","N","N"
"2719","개봉초등학교","구로구","서울시 구로구 개봉로16길 30-11","02-2612-6058","www.seoulgaebong.es.kr/","0","Y","N","Y","Y","Y","N","N","N","N","N","N","N"
"321","신정2동주민센터","양천구","서울시 양천구 목동동로 152","02-2620-4210","http://www.yangcheon.go.kr/dong/dong0008/dongCenter/main.do","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"322","구로4동 주민센터","구로구","서울시 구로구 구로동로28길 94","02-2620-7500","http://www.guro.go.kr/dong/NR_index.do?categoryVal=1005","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"1790","정릉감리교회","성북구","서울시 성북구 보국문로8길 23","02-914-8082","www.jmc.or.kr","0","N","Y","N","N","N","N","N","N","N","N","N","N"
"1917","정법사","성북구","서울시 성북구 대사관로13길 44","02-762-0774","www.jbtemple.org","0","N","Y","N","N","N","N","N","N","N","N","N","N"
"665","성산2동우체국","마포구","서울시 마포구 월드컵북로 227","02-306-2006","","0","N","Y","Y","N","Y","N","N","N","N","N","N","N"
"3203","태릉중학교","중랑구","서울시 중랑구 공릉로2길  60-25","02-973-4356","http://www.taereung.ms.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3393","한서고등학교","강서구","서울시 강서구 양천로11길  47","02-2664-3535","http://www.hanseo.hs.kr/","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"3665","세일학원","노원구","서울시 노원구 중계로 206","02-951-3131","","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"5396","한국요꼬가와전기 양평동사옥","영등포구","서울시 영등포구 선유로45길 21","02-2628-6000","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"4539","가람어린이집","강서구","서울시 강서구 곰달래로53길 112","02-2655-0644","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"4542","뉴솔로몬어린이집","중랑구","서울시 중랑구 용마공원로5길 15","02-495-0101","","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"4562","예맘어린이집","강동구","서울시 강동구 명일로  157-6","02-474-7022","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"2902","남사초등학교","동작구","서울시 동작구 동작대로13길 22","02-522-0333","www.namsa.es.kr","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"3240","숙명 여자 중학교","강남구","서울시 강남구 남부순환로 2807","02-3462-0642","www.sookmyung.ms.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2681","서울인왕초등학교","서대문구","서울시 서대문구 세무서길 33-9","02-395-4094","www.inwang.es.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"4124","점프어린이집","중랑구","서울시 중랑구 동일로112길 21","","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"2195","서울복지병원","영등포구","서울시 영등포구 도림로  142","02-845-0777","www.seoulbokji.co.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2207","강북예치과병원","노원구","서울시 노원구 노해로 480","02-938-2833","www.kangbukye.com/","0","Y","N","N","Y","Y","N","N","N","N","N","N","N"
"2180","한국원자력의학원자력병원","노원구","서울시 노원구 노원로 75","02-970-2114","www.kirams.re.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2328","신우요양병원","동대문구","서울시 동대문구 한천로 207","02-2214-7582","www.sinwoohospital.com","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"1594","은천제일교회","관악구","서울시 관악구 성현로 10","02-871-7851","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"1746","정릉중앙교회","성북구","서울시 성북구 정릉로8다길 38","02-914-3203","www.jr.or.kr/","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"61","국민마트","강북구","서울시 강북구 삼양로 450","02-990-8793","","0","Y","N","Y","N","N","N","N","N","N","N","N","N"
"526","개봉치안센터","구로구","서울시 구로구 경인로 293","02-2613-0110","","0","Y","Y","Y","N","N","N","Y","N","N","N","N","N"
"86","장안2동주민센터","동대문구","서울시 동대문구 사가정로 230-1","02-2171-6342","http://dong.ddm.go.kr/intro","0","N","N","Y","N","Y","N","N","N","N","N","N","N"
"93","서림동주민센터","관악구","서울시 관악구 신림로29길 6","02-879-4741","http://www.gwanak.go.kr/servlets/rnl/gwanak/dong/user/service/ContentServlet?cmd=CONTENT&menu_no=000383&cp_post_code=7160","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"360","화곡2동주민센터","강서구","서울시 강서구 곰달래로37길  13","02-2600-7555","http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=7&dcode=HG2","0","N","Y","Y","N","N","N","N","N","N","N","N","N"
"42","삼성디지털프라자","동대문구","서울시 동대문구 망우로 107","1588-3366","www.samsung.com/sec/support/digitalplaza/index_main.html ","0","Y","N","N","N","N","N","N","N","N","N","N","N"
"773","도봉1동우체국","도봉구","서울시 도봉구 도봉로  871","02-954-1698","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"211","증산동주민센터","은평구","서울시 은평구 증산서길 89","02-351-5395","http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002313","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"1659","잠실교회","송파구","서울시 송파구 동남로  187","","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"4496","톰소여어린이집","은평구","서울시 은평구 갈현로47길 12","02-355-4278","","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"587","신월5동파출소","양천구","서울시 양천구 남부순환로31길 37","02-2693-0113","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"2645","당산초등학교","영등포구","서울시 영등포구 선유로55길 32","02-2633-3850","www.dangsan.es.kr","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"2327","서울병원","은평구","서울시 은평구 진흥로  191","02-357-0515","www.seoul-hospital.com","0","Y","N","Y","Y","Y","N","N","N","N","N","N","N"
"2423","성애병원 본관","영등포구","서울시 영등포구 여의대방로53길 22","02-8407-114","www.ksungae.co.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2797","서울문성초등학교","금천구","서울시 금천구 시흥대로 460","02-867-1669","www.munsung.es.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2604","서울성북초등학교","성북구","서울시 성북구 성북로 102-10","02-764-5987","www.sungbuk.es.kr/","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"2374","서울밝은세상 안과(한양타운)","강남구","서울시 강남구 선릉로 823","02-3443-0880","www.iloveeye.com/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2816","동일초등학교","노원구","서울시 노원구 한글비석로 566","02-935-8225","www.dongil.es.kr","0","N","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3506","서울과학기술대 아름관","노원구","서울시 노원구 공릉로 232","02-970-6114","http://www.seoultech.ac.kr/","0","Y","Y","N","N","Y","N","N","N","N","N","N","N"
"113","구의제1동주민센터","광진구","서울시 광진구 광나루로36길 56","02-450-1506","http://www.gwangjin.go.kr/office/index.jsp?dongId=06","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"3477","서울과학기술대 제2학생회관","노원구","서울시 노원구 공릉로 232","02-970-6114","http://www.seoultech.ac.kr/","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"3031","수락중학교","노원구","서울시 노원구 동일로 1729","02-2092-1911","www.surakm.net","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"2849","천일초등학교","강동구","서울시 강동구 구천면로  266","02-472-8700","www.chunil.es.kr","0","N","Y","Y","Y","Y","N","N","N","N","N","N","N"
"1948","전등사","성북구","서울시 성북구 선잠로 12-18","","","0","N","Y","N","N","N","N","N","N","N","N","N","N"
"1962","장안교회","동대문구","서울시 동대문구 장한로27나길 97","","","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"3439","중경고등학교","용산구","서울시 용산구 이촌로84길  34","02-793-4154","http://jungkyung.hs.kr/","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"2460","삼성유치원","서대문구","서울시 서대문구 증가로20나길  12","02-372-2211","www.kindergarten.co.kr","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"4235","꿈동산어린이집","관악구","서울시 관악구 봉천로21길 66","02-888-2611","","0","Y","Y","N","N","N","Y","N","N","N","N","N","N"
"1609","갈보리교회","강서구","서울시 강서구 곰달래로19가길 38-11","","","0","Y","N","Y","N","N","N","N","N","N","N","N","N"
"2653","창도초","도봉구","서울시 도봉구 방학로  32-28","02-3492-0008","www.changdo.es.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2973","중계초등학교","노원구","서울시 노원구 한글비석로19길 39","02-930-6004","www.jg.es.kr/","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"2670","신기초등학교","양천구","서울시 양천구 신정로 292","02-2601-1594","www.seoulsingi.es.kr","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"5373","서울숲하라시그마밸리","성동구","서울시 성동구 성수이로 51","","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"3265","목동고등학교","양천구","서울시 양천구 목동동로2길 68","02-2652-1701","http://www.mokdong.hs.kr/","0","Y","N","Y","N","Y","N","N","N","N","N","N","N"
"3426","숭실고등학교","은평구","서울시 은평구 은평터널로7길 6","02-373-5910","www.soongsil.net","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"609","신길지구대","영등포구","서울시 영등포구 신길로60다길  16","02-842-3386 ","","0","Y","Y","N","N","Y","N","N","N","N","N","N","N"
"52","GS 슈퍼마켓","강동구","서울시 강동구 구천면로  317","02-426-9122","http://www.gsisuper.com","1","Y","N","Y","N","N","N","N","N","N","N","N","N"
"4131","지성어린이집","강북구","서울시 강북구 노해로13길 22","02-903-2435","","0","Y","Y","N","N","Y","N","N","N","N","N","N","N"
"4144","둥근나라어린이집","강북구","서울시 강북구 도봉로23가길 8-3","02-985-6920","","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"55","삼성디지털프라자","은평구","서울시 은평구 은평로  151","1588-3366","www.samsung.com/sec/support/digitalplaza/index_main.html ","0","Y","N","Y","N","N","N","N","N","N","N","N","N"
"79","면목7동 주민센터","중랑구","서울시 중랑구 면목로 298","02-2094-6200","http://www.jungnang.seoul.kr/portal/main/siteGo.do","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"838","역말공원화장실","은평구","서울시 은평구 갈현로14길 32","","http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000001069","0","Y","N","Y","N","Y","N","N","N","N","N","N","N"
"2100","이마트 상봉점","중랑구","서울시 중랑구 상봉로 118","02-490-1234","www.store.emart.com/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"221","목1동주민센터","양천구","서울시 양천구 목동서로 192","02-2620-3942","http://www.yangcheon.go.kr/dong/dong0001/dongCenter/main.do","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
