"시설명","시도명","시군구명","시군구코드","소재지도로명주소","소재지지번주소","위도","경도","설치장소설명","평일운영시작시각","평일운영종료시각","토요일운영시작시각","토요일운영종료시각","공휴일운영시작시각","공휴일운영종료시각","동시사용가능대수","공기주입가능여부","휴대전화충전가능여부","관리기관명","관리기관전화번호","데이터기준일자","제공기관코드","작업일시"
"전동휠체어급속충전기","서울특별시","종로구","11110","서울특별시 종로구 율곡로 62","서울특별시 종로구 경운동 95","37.57672001","126.9858221","3호선 지하2층 대합실","05:00","00:00","05:00","00:00","05:00","00:00","2","Y","Y","서울특별시 종로구청","02-2148-2564","2021-11-12","3000000","2022-02-14 14:37:29.0"
"전동휠체어급속충전기","서울특별시","종로구","11110","서울특별시 종로구 대학로 120","서울특별시 종로구 동숭동 67-2","37.5818372","127.0022796","4호선 2번 출구 모래함 옆","05:00","00:00","05:00","00:00","05:00","00:00","2","Y","Y","서울특별시 종로구청","02-2148-2564","2021-11-12","3000000","2022-02-14 14:37:29.0"
"전동휠체어급속충전기","서울특별시","종로구","11110","서울특별시 종로구 율곡로 308","서울특별시 종로구 종로6가 287-1","37.57041351","127.0095447","4호선 8번 출구 방향","05:00","00:00","05:00","00:00","05:00","00:00","2","Y","Y","서울특별시 종로구청","02-2148-2564","2021-11-12","3000000","2022-02-14 14:37:29.0"
"전동휠체어급속충전기","서울특별시","종로구","11110","서울특별시 종로구 세종대로 175","서울특별시 종로구 당주동 11","37.57184786","126.9761683","5호선 8번 출구","05:00","00:00","05:00","00:00","05:00","00:00","2","Y","Y","서울특별시 종로구청","02-2148-2564","2021-11-12","3000000","2022-02-14 14:37:29.0"
"전동휠체어급속충전기","서울특별시","종로구","11110","서울특별시 종로구 삼봉로 43","서울특별시 종로구 수송동 146-2","37.57319787","126.9788134","별관 1층 민원실","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 종로구청","02-2148-2564","2021-11-12","3000000","2022-02-14 14:37:29.0"
"전동휠체어급속충전기","서울특별시","종로구","11110","서울특별시 종로구 자하문로19길 36","서울특별시 종로구 옥인동 45-30","37.58183089","126.9692239","2층 엘리베이터 옆","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 종로구청","02-2148-2564","2021-11-12","3000000","2022-02-14 14:37:29.0"
"전동휠체어급속충전기","서울특별시","종로구","11110","서울특별시 종로구 종로17길 8","서울특별시 종로구 종로2가 39-2","37.57071251","126.9889587","3층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 종로구청","02-2148-2564","2021-11-12","3000000","2022-02-14 14:37:29.0"
"전동휠체어급속충전기","서울특별시","종로구","11110","서울특별시 종로구 새문안로 55","서울특별시 종로구 신문로2가 2-1","37.57049685","126.9710752","1층 로비","09:00","20:00","09:00","19:00","09:00","19:00","2","Y","Y","서울특별시 종로구청","02-2148-2564","2021-11-12","3000000","2022-02-14 14:37:29.0"
"전동휠체어급속충전기","서울특별시","종로구","11110","서울특별시 종로구 세종대로 172","서울특별시 종로구 세종로 1-68","37.57218478","126.9768169","해치마당 9번출구","05:00","23:59","05:00","23:59","05:00","23:59","2","Y","Y","서울특별시 종로구청","02-2148-2564","2021-11-12","3000000","2022-02-14 14:37:29.0"
"중구청","서울특별시","중구","11140","서울특별시 중구 창경궁로 17","서울특별시 중구 예관동 83-15","37.56412015","126.9980097","중구청 별관1층","09:00","18:00","00:00","00:00","00:00","00:00","1","N","N","중구","02-3396-5374","2021-09-06","3010000","2022-02-14 14:37:29.0"
"보건소","서울특별시","중구","11140","서울특별시 중구 다산로39길 16","서울특별시 중구 무학동 50-5","37.56458574","127.0150951","보건소 1층 엘리베이터옆","09:00","18:00","00:00","00:00","00:00","00:00","1","N","N","중구","02-3396-5374","2021-09-06","3010000","2022-02-14 14:37:29.0"
"구민회관","서울특별시","중구","11140","서울특별시 중구 을지로39길 40","서울특별시 중구 을지로6가 18-14","37.5689855","127.0057956","구민회관 1층 정문 현관옆","09:00","18:00","00:00","00:00","00:00","00:00","1","N","N","중구","02-3396-5374","2021-09-06","3010000","2022-02-14 14:37:29.0"
"충무로역 4호선","서울특별시","중구","11140","서울특별시 중구 퇴계로 지하 199","서울특별시 중구 필동2가 16-2","37.56117214","126.9941108","충무로역 4호선 지하1층","05:30","23:59","05:30","23:59","05:30","23:59","2","N","Y","서울교통공사 충무로역","02-6110-4231","2021-09-06","3010000","2022-02-14 14:37:29.0"
"동대문역사문화공원역 2호선","서울특별시","중구","11140","서울특별시 중구 을지로 281","서울특별시 중구 을지로7가 112-3","37.56801422","127.0109091","동대문역사문화공원역 2호선 지하2층 환승구간","05:30","23:59","05:30","23:59","05:30","23:59","2","N","Y","서울교통공사 동대문역사문화공원역","02-6110-2051","2021-09-06","3010000","2022-02-14 14:37:29.0"
"동대문역사문화공원역 4호선","서울특별시","중구","11140","서울특별시 중구 마른내로 지하 162","서울특별시 중구 광희동1가 235-6","37.56457701","127.0059162","동대문역사문화공원역 4호선 지하2층 환승구간","05:30","23:59","05:30","23:59","05:30","23:59","2","N","Y","서울교통공사 동대문역사문화공원역","02-6110-4221","2021-09-06","3010000","2022-02-14 14:37:29.0"
"중구종합복지센터","서울특별시","중구","11140","서울특별시 중구 퇴계로 460","서울특별시 중구 신당동 160-2","37.56509159","127.0227851","중구종합복지센터  1층 중문","00:00","23:59","00:00","23:59","00:00","23:59","2","N","Y","지체장애인협회 중구지회","02-2237-2471","2021-09-06","3010000","2022-02-14 14:37:29.0"
"신당종합사회복지관","서울특별시","중구","11140","서울특별시 중구 동호로11길 22","서울특별시 중구 신당동 361-18","37.55436136","127.0095231","신당종합사회복지관 1층 안내데스크 옆","09:00","19:00","00:00","00:00","00:00","00:00","2","N","Y","신당종합사회복지관","02-2231-1877","2021-09-06","3010000","2022-02-14 14:37:29.0"
"중림종합사회복지관","서울특별시","중구","11140","서울특별시 중구 서소문로6길 16","서울특별시 중구 중림동 156-176","37.55943026","126.9662595","중림종합사회복지관 1층 안내데스크 앞","08:00","18:00","10:00","18:00","10:00","18:00","2","N","Y","중림종합사회복지관","02-362-3348","2021-09-06","3010000","2022-02-14 14:37:29.0"
"은평구청","서울특별시","은평구","11380","서울특별시 은평구 은평로 195","서울특별시 은평구 녹번동 84","37.6024542200","126.9288212000","은평구의회 1층","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","은평구청","02-351-7313","2021-09-01","3110000","2022-02-14 14:37:29.0"
"응암1동 주민센터","서울특별시","은평구","11380","서울특별시 은평구 백련산로 179","서울특별시 은평구 응암동 96-38","37.6006784300","126.9267516000","응암1동주민센터 정문","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","서울특별시 은평구 응암1동주민센터","02-3159-4676","2021-09-01","3110000","2022-02-14 14:37:29.0"
"수색동 주민센터","서울특별시","은평구","11380","서울특별시 은평구 수색로 280","서울특별시 은평구 수색동 384-12","37.5835150900","126.8936768000","주민센터1층 민원실","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","수색동주민센터","02-351-5443","2021-09-01","3110000","2022-02-14 14:37:29.0"
"서부장애인종합복지관","서울특별시","은평구","11380","서울특별시 은평구 갈현로11길 30","서울특별시 은평구 구산동 191-1","37.6058721900","126.9068521000","복지관 정문 입구","09:00","18:00","09:00","17:00","00:00","00:00","2","N","N","서부장애인종합복지관","02-351-3982","2021-09-01","3110000","2022-02-14 14:37:29.0"
"은평구 장애인 이동기기 수리센터","서울특별시","은평구","11380","서울특별시 은평구 서오릉로 19","서울특별시 은평구 녹번동 81-27","37.6029119300","126.9256437000","소형.휴대용","09:00","18:00","00:00","00:00","00:00","00:00","1","N","N","은평장애인자립생활센터","02-374-0818","2021-09-01","3110000","2022-02-14 14:37:29.0"
"(사)서울시지체장애인협회 은평구지회","서울특별시","은평구","11380","서울특별시 은평구 가좌로 276-9","서울특별시 은평구 신사동 34-16","37.5938511400","126.9132272000","출입구 오른편","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","서울시지체장애인협회 은평구지회","02-376-1703","2021-09-01","3110000","2022-02-14 14:37:29.0"
"증산역","서울특별시","은평구","11380","서울특별시 은평구 증산로 306","서울특별시 은평구 증산동 199-7","37.5842165400","126.9100346000","여직원휴게실 옆 B1층 대합실","00:00","00:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-6311-6171","2021-09-01","3110000","2022-02-14 14:37:29.0"
"새절역","서울특별시","은평구","11380","서울특별시 은평구 증산로 400","서울특별시 은평구 신사동 352-2","37.5918417800","126.9138891000","대합실 아이센터 옆","00:00","00:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-6311-6161","2021-09-01","3110000","2022-02-14 14:37:29.0"
"응암역","서울특별시","은평구","11380","서울특별시 은평구 증산로 477 지하철6호선응암역사","서울특별시 은평구 신사동 22-15","37.5987546500","126.9154879000","B1층 엘리베이터 우측 전실 앞","00:00","00:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-6311-6101","2021-09-01","3110000","2022-02-14 14:37:29.0"
"역촌역","서울특별시","은평구","11380","서울특별시 은평구 서오릉로 63","서울특별시 은평구 녹번동 153-31","37.6060452400","126.9229823000","B1층 4번출구와 엘리베이터2호기 사이","00:00","00:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-6311-6111","2021-09-01","3110000","2022-02-14 14:37:29.0"
"연신내역","서울특별시","은평구","11380","서울특별시 은평구 통일로 849","","37.6189675600","126.9211781000","대합실 공공전화박스 옆","00:00","00:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-6110-3211","2021-09-01","3110000","2022-02-14 14:37:29.0"
"독바위역","서울특별시","은평구","11380","서울특별시 은평구 불광로 129-1","서울특별시 은평구 불광동 13-6","37.6184090100","126.9328282000","B1층 엘리베이터 옆","00:00","00:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-6311-6131","2021-09-01","3110000","2022-02-14 14:37:29.0"
"불광역","서울특별시","은평구","11380","서울특별시 은평구 통일로 723-1","서울특별시 은평구 대조동 13-10","37.6103503300","126.9299735000","고객서비스센터 앞","00:00","00:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-6110-3221","2021-09-01","3110000","2022-02-14 14:37:29.0"
"갈현1동주민센터","서울특별시","은평구","11380","서울특별시 은평구 갈현로 301","","37.6236871300","126.9166872000","1층 주차장 내부","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-351-5092","2021-09-01","3110000","2022-02-14 14:37:29.0"
"불광2동주민센터","서울특별시","은평구","11380","서울특별시 은평구 연서로 41길 16","","37.6264190300","126.9272781000","민원실","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-351-5062","2021-09-01","3110000","2022-02-14 14:37:29.0"
"응암2동주민센터","서울특별시","은평구","11380","서울특별시 은평구 백련산로 100","","37.5945823000","126.9230698000","북카페 내부","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-351-5242","2021-09-01","3110000","2022-02-14 14:37:29.0"
"대조동주민센터","서울특별시","은평구","11380","서울특별시 은평구 연서로20길 24-3","","37.6141487900","126.9208026000","민원실","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-351-5182","2021-09-01","3110000","2022-02-14 14:37:29.0"
"구산동주민센터","서울특별시","은평구","11380","서울특별시 은평구 갈현로17길 10","","37.6117256300","126.9103535000","1층 민원실 외부","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-351-5152","2021-09-01","3110000","2022-02-14 14:37:29.0"
"역촌동주민센터","서울특별시","은평구","11380","서울특별시 은평구 연서로 59","","37.6044012400","126.9151783000","1층 입구","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-351-5302","2021-09-01","3110000","2022-02-14 14:37:29.0"
"은평노인종합복지관","서울특별시","은평구","11380","서울특별시 은평구 연서로 415","","37.6322515300","126.9299824000","1층 입구","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-385-1351","2021-09-01","3110000","2022-02-14 14:37:29.0"
"은평재활원","서울특별시","은평구","11380","서울특별시 은평구 갈현로 11길 30","","37.6056451900","126.9063428000","1층 입구 외부","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","해당기관","02-385-2046","2021-09-01","3110000","2022-02-14 14:37:29.0"
"중곡보건지소","서울특별시","광진구","11215","서울특별시 광진구 긴고랑로 110","","37.559373","127.0870892","2층 복도 휴게실","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","서울특별시 광진구","02-450-7097","2022-01-14","3040000","2022-02-14 14:37:29.0"
