시설명,담당구,주차가능면,주소,위도,경도,시설분류,세부분류,장애인 주차칸 여부
강남주차장(민영),강남구,30,강남구 역삼동 828-32,37.49688511,127.0338903,주차장,민영주차장,불가능
삼풍유료주차장(민영),강남구,30,강남구 역삼동 725-31,37.49971537,127.0406317,주차장,민영주차장,불가능
진영주차장(민영),강남구,30,강남구 논현동 206-4,37.50724844,127.031855,주차장,민영주차장,불가능
청담주차장(민영),강남구,30,강남구 청담동 91-6,37.52427368,127.0426782,주차장,민영주차장,불가능
행운유료주차장(민영),강남구,30,강남구 논현동 133-5,37.51146139,127.0290679,주차장,민영주차장,불가능
대한인터내셔널주차장(민영),강동구,30,강동구 암사동 213-0,37.55682149,127.1305492,주차장,민영주차장,불가능
약수터주차장(민영),강동구,30,강동구 둔촌동 78-4,37.53078427,127.1426549,주차장,민영주차장,불가능
천호주차장(민영),강동구,30,강동구 천호동 31-0,37.54546828,127.1360732,주차장,민영주차장,불가능
공항주차장(민영),강서구,30,강서구 방화동 619-1,37.56361281,126.807159,주차장,민영주차장,불가능
대원주차장(민영),강서구,30,강서구 화곡동 1020-19,37.54398648,126.8361041,주차장,민영주차장,불가능
중앙주차장(민영),관악구,30,관악구 신림동 1636-35,37.48077039,126.9281409,주차장,민영주차장,불가능
성원주차장(민영),광진구,30,광진구 중곡동 341-27,37.55684853,127.0811937,주차장,민영주차장,불가능
성문랜트카 전용주차장(민영),금천구,30,금천구 독산동 885-26,37.47782245,126.904631,주차장,민영주차장,불가능
신대방주차장(민영),동작구,30,동작구 신대방동 377-1,37.49800754,126.9206408,주차장,민영주차장,불가능
역전주차장(민영),동작구,30,동작구 상도동 29-5,37.50490115,126.9440418,주차장,민영주차장,불가능
영도주차장(민영),동작구,30,동작구 상도동 366-5,37.50421528,126.9372895,주차장,민영주차장,불가능
필주차장(민영),동작구,30,동작구 사당동 1044-15,37.47694904,126.9790238,주차장,민영주차장,불가능
서교파크(민영),마포구,30,마포구 서교동 354-7,37.5541211,126.9210633,주차장,민영주차장,불가능
홈런(민영),서대문구,30,서대문구 대현동 104-67,37.556875,126.941133,주차장,민영주차장,불가능
마임전용주차장(민영),서초구,30,서초구 서초동 1465-9,37.47987506,127.0107888,주차장,민영주차장,불가능
서초주차장(민영),서초구,30,서초구 서초동 1582-5,37.48718189,127.0113797,주차장,민영주차장,불가능
광운(민영),성북구,30,성북구 장위동 106-1,37.61601962,127.0557081,주차장,민영주차장,불가능
신일주차장(민영),성북구,30,성북구 석관동 183-12,37.6103112,127.0630326,주차장,민영주차장,불가능
사거리주차장(민영),송파구,30,송파구 마천동 128-9,37.49584504,127.1500503,주차장,민영주차장,불가능
도림 주차장(민영),영등포구,30,영등포구 도림동 251-2,37.5067168,126.9002647,주차장,민영주차장,불가능
원 주차장(민영),은평구,30,은평구 응암동 87-38,37.60106858,126.9232504,주차장,민영주차장,불가능
문정 공영주차장(구),송파구,101,송파구 문정동 2-5,37.49122464,127.1346929,주차장,공영주차장,가능
대성(민영),종로구,30,종로구 숭인동 226-17,37.57290112,127.0192756,주차장,민영주차장,불가능
남문주차장(민영),중구,30,중구 남대문로5가 20-1,37.55889675,126.9747588,주차장,민영주차장,불가능
서울주차장(민영),중구,30,중구 산림동 82-3,37.56809412,126.9963604,주차장,민영주차장,불가능
스카라주차장(민영),중구,30,중구 초동 39-1,37.5637252,126.9932856,주차장,민영주차장,불가능
언주로171길(구),강남구,29,강남구 신사동 668-11,37.52759031,127.0322382,주차장,공영주차장,가능
주양쇼핑옆(구),강동구,29,강동구 명일동 47-21,37.55331219,127.1532612,주차장,공영주차장,가능
한천로,강북구,29,한천로 990 ~ 한천로 1012,37.63736284,127.0310605,주차장,공영주차장,가능
화곡1동 달구지길(구),강서구,29,강서구 화곡동 361-1,37.53330191,126.8377679,주차장,공영주차장,가능
석계역 앞(구),노원구,29,노원구 월계동 60-1,37.61572968,127.0651839,주차장,공영주차장,불가능
다락골주차장(구),양천구,102,양천구 신정동 1158-1,37.5160912,126.8487839,주차장,공영주차장,가능
정병원 주차장,도봉구,29,도봉구 쌍문동 707-7,37.66154314,127.0417295,주차장,공영주차장,가능
청계천 주변(구),동대문구,29,동대문구 용두동 255-41,37.57096515,127.0280089,주차장,공영주차장,가능
냉천길 공영주차장(구),강북구,103,강북구 미아동 756-1,37.62400561,127.0195385,주차장,공영주차장,가능
합정 노상 공영주차장(구),마포구,29,마포구 서교동 394-22,37.54900017,126.9160713,주차장,공영주차장,가능
하늘 공영주차장(구),양천구,29,양천구 신정동 323-33,37.5154315,126.8626049,주차장,공영주차장,불가능
윈터빌딩 주차장,영등포구,29,영등포구 문래동3가 32-0,37.51928964,126.8988601,주차장,공영주차장,가능
SJA빌딩 주차장,종로구,29,종로구 연건동 39-0,37.57914572,127.0018142,주차장,공영주차장,가능
불가마 주차장,종로구,29,종로구 명륜2가 21-22,37.584252,127.000635,주차장,공영주차장,가능
신당역 공영주차장(구),중구,29,중구 신당동 140-29,37.56535145,127.0206965,주차장,공영주차장,불가능
자양주차장(민영),광진구,29,광진구 자양동 218-13,37.536326,127.0811236,주차장,민영주차장,불가능
대승주차장(민영),송파구,29,송파구 가락동 156-11,37.49917494,127.1266645,주차장,민영주차장,불가능
대림3동 공영주차장(구),영등포구,105,영등포구 대림동 745-1,37.4980273,126.9004971,주차장,공영주차장,가능
안정운수주차장(민영),은평구,29,은평구 수색동 381-0,37.58343237,126.8926322,주차장,민영주차장,불가능
이성(민영),종로구,29,종로구 인사동 246-2,37.57120046,126.9850128,주차장,민영주차장,불가능
아일주차장(민영),중구,29,중구 회현동2가 53-2,37.55736919,126.9827026,주차장,민영주차장,불가능
정일빌딩 부설주차장,강남구,28,강남구 논현동 142-2 ,37.51027555,127.022369,주차장,공영주차장,가능
카로시티 빌딩 주차장,강남구,28,강남구 신사동 577-5,37.52551726,127.027086,주차장,공영주차장,가능
퍼스트빌딩 주차장,강남구,28,강남구 논현동 51-6,37.51175419,127.0224845,주차장,공영주차장,가능
보광빌딩,강동구,28,강동구 길동 366-4 ,37.5389594,127.1408999,주차장,공영주차장,가능
솔샘빌딩 주차장,강북구,28,강북구 미아동 65-5,37.61686489,127.0286489,주차장,공영주차장,가능
자양한강도서관,광진구,28,광진구 자양동 594-0 ,37.52934117,127.0775816,주차장,공영주차장,가능
남성빌딩 주차장,노원구,28,노원구 상계동 712-0,37.65477528,127.0600292,주차장,공영주차장,가능
창천교회 주차장,서대문구,28,서대문구 창천동 47-2,37.55915997,126.9375808,주차장,공영주차장,가능
성산빌딩,서초구,28,서초구 방배동 1669-0 ,37.48724367,126.982818,주차장,공영주차장,가능
성산빌딩,서초구,28,서초구 방배동 983-41 ,37.48030065,126.9987989,주차장,공영주차장,가능
청광아트빌라 주차장,서초구,28,서초구 반포동 75-4,37.49718002,126.9992595,주차장,공영주차장,가능
성내역(잠실나루역) 공영주차장(시),송파구,28,송파구 신천동 11-1,37.51804245,127.1050071,주차장,공영주차장,가능
밝은빛 공영주차장(구),양천구,28,양천구 신정동 323-18,37.5154639,126.8600757,주차장,공영주차장,불가능
한국통신(구),양천구,28,양천구 목동 924-1,37.52829404,126.8715599,주차장,공영주차장,가능
문래청소년수련관 주차장,영등포구,28,영등포구 문래동3가 73-0 ,37.51891705,126.8940653,주차장,공영주차장,가능
영등포동제2공영(구),영등포구,28,영등포구 영등포동7가 29-122,37.523784,126.9085816,주차장,공영주차장,불가능
남재빌딩 주차장,은평구,28,은평구 불광동 353-66,37.62033916,126.9250049,주차장,공영주차장,가능
청계6(북) 공영주차장(시),종로구,28,종로구 종로6가 289-49,37.56999724,127.015362,주차장,공영주차장,가능
흥국생명빌딩,중구,28,중구 남대문로4가 17-12 ,37.56092478,126.9762669,주차장,공영주차장,가능
한일주차장(민영),강남구,28,강남구 삼성동 148-0,37.51214933,127.0561586,주차장,민영주차장,불가능
태양주차장(민영),강동구,28,강동구 길동 363-1,37.53857163,127.1426617,주차장,민영주차장,불가능
영일주차장(민영),구로구,28,구로구 가리봉동 10-4,37.48530708,126.8828196,주차장,민영주차장,불가능
장승주차장(민영),동작구,28,동작구 상도동 182-13,37.50315587,126.9393385,주차장,민영주차장,불가능
종점주차장(민영),동작구,28,동작구 사당동 318-102,37.48278358,126.9739987,주차장,민영주차장,불가능
지구(민영),성동구,28,성동구 용답동 228-4,37.56168459,127.0605832,주차장,민영주차장,불가능
삼선교(민영),성북구,28,성북구 삼선동4가 18-6,37.58869814,127.0103701,주차장,민영주차장,불가능
더클래스 효성 송파서비스센터 부설주차장(민영),송파구,28,송파구 문정동 640-9,37.486743,127.116082,주차장,민영주차장,불가능
광장(민영),양천구,28,양천구 목동 731-15,37.53599113,126.8640217,주차장,민영주차장,불가능
민속집 주차장(민영),영등포구,28,영등포구 영등포동5가 37-2,37.52177195,126.9054003,주차장,민영주차장,불가능
황금주차장(민영),종로구,28,종로구 명륜4가 105,37.581847,127.001418,주차장,민영주차장,불가능
일원동맛의거리(구),강남구,27,강남구 일원동 709-9,37.49106548,127.0872344,주차장,공영주차장,가능
삼성로,강남구,27,삼성로 563 ~ 삼성로 521,37.51210975,127.0536103,주차장,공영주차장,가능
구룡공영주차빌딩(구),서초구,107,서초구 양재동 301-6,37.47419615,127.0459555,주차장,공영주차장,가능
곰달래주차장(구),양천구,107,양천구 신월동 226-9,37.5295809,126.8363976,주차장,공영주차장,가능
테헤란로,강남구,27,테헤란로 435 ~ 테헤란로 401,37.50644197,127.0546015,주차장,공영주차장,가능
온조대왕 문화체육관옆(구),강동구,27,강동구 고덕동 300-0,37.555803,127.156827,주차장,공영주차장,불가능
화곡5-1 공영주차장(구),강서구,27,강서구 화곡동 1030-33,37.54391908,126.8397247,주차장,공영주차장,불가능
AJ파크 커먼그라운드 주차장,광진구,27,광진구 자양동 17-9 ,37.541508,127.065143,주차장,공영주차장,불가능
사조냉장-무등실업(구),금천구,27,금천구 독산동 303-2,37.47202408,126.8918041,주차장,공영주차장,가능
두봉상가 주차장,동대문구,27,동대문구 장안동 465-2,37.5617818,127.0670526,주차장,공영주차장,가능
이경시장 공영주차장(구),동대문구,27,동대문구 이문동 86-52,37.59574721,127.0651657,주차장,공영주차장,가능
호정빌딩 주차장,서초구,27,서초구 서초동 1327-35 ,37.49453487,127.0282515,주차장,공영주차장,가능
우정에쉐르,종로구,27,종로구 견지동 110-32 ,37.57262559,126.9827141,주차장,공영주차장,가능
경향신문사,중구,27,중구 정동 22-0 ,37.56816729,126.9699881,주차장,공영주차장,가능
파크원빌 주차장,중구,27,중구 장충동2가 211-0 ,37.56035521,127.0045334,주차장,공영주차장,가능
엠에스빌딩,중랑구,27,중랑구 면목동 72-1 ,37.58947197,127.0934432,주차장,공영주차장,가능
하나주차장(민영),강남구,27,강남구 역삼동 621-0,37.50187622,127.0277503,주차장,민영주차장,불가능
한사랑주차장(민영),강동구,27,강동구 천호동 452-14,37.53840925,127.1281327,주차장,민영주차장,불가능
대승주차장(민영),구로구,27,구로구 구로동 586-5,37.50220981,126.8824968,주차장,민영주차장,불가능
AJ park(민영),노원구,27,노원구 상계동 1227-0,37.68224302,127.0584103,주차장,민영주차장,불가능
금호스포츠센터(민영),노원구,27,노원구 상계동 358-3,37.65763301,127.0630069,주차장,민영주차장,불가능
인봉주차장(민영),도봉구,27,도봉구 도봉동 611-26,37.67012261,127.0416943,주차장,민영주차장,불가능
창세주차장(민영),동대문구,27,동대문구 답십리동 265-5,37.56858556,127.057484,주차장,민영주차장,불가능
영진주차장(민영),마포구,27,마포구 성산동 209-6,37.56070214,126.9165965,주차장,민영주차장,불가능
텃골농장(옐로우주차장)(민영),서초구,27,서초구 양재동 353-3,37.46658202,127.0431097,주차장,민영주차장,불가능
금미주차장(민영),종로구,27,종로구 효제동 174-7,37.572025,127.0053001,주차장,민영주차장,불가능
아시아 주차장(민영),종로구,27,종로구 명륜4가 187-0,37.582526,126.998712,주차장,민영주차장,불가능
제일(민영),종로구,27,종로구 명륜2가 150-1,37.58431258,126.9982614,주차장,민영주차장,불가능
명성주차장(민영),중랑구,27,중랑구 면목동 497-7,37.58238433,127.0882944,주차장,민영주차장,불가능
강남메이저의원,강남구,26,강남구 대치동 1021-4 ,37.49821726,127.0599381,주차장,공영주차장,가능
