,고유번호,시설명,담당구,주소,연락처,홈페이지,추천수,주출입구 접근로 여부,장애인 전용 주차구역 여부,주출입구 높이차이 제거 여부,장애인용 승강기 여부,장애인 화장실 여부,장애인용 객실 이용가능 여부,장애인용 관람석 이용가능 여부,장애인 매표소 여부,시각장애인 편의서비스 여부,청각장애인 편의서비스 여부,안내 서비스 여부,휠체어 대여 여부,위도,경도
1647,773,도봉1동우체국,도봉구,서울시 도봉구 도봉로  871,02-954-1698,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.6703415,127.0407797
1648,211,증산동주민센터,은평구,서울시 은평구 증산서길 89,02-351-5395,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002313,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5843128,126.9070089
1649,1659,잠실교회,송파구,서울시 송파구 동남로  187,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5013953,127.1342997
1650,4496,톰소여어린이집,은평구,서울시 은평구 갈현로47길 12,02-355-4278,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.6274098,126.9181588
1651,587,신월5동파출소,양천구,서울시 양천구 남부순환로31길 37,02-2693-0113,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5390309,126.830662
1652,2645,당산초등학교,영등포구,서울시 영등포구 선유로55길 32,02-2633-3850,www.dangsan.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5397741,126.8963677
1653,2327,서울병원,은평구,서울시 은평구 진흥로  191,02-357-0515,www.seoul-hospital.com,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N,37.606139,126.926186
1654,2423,성애병원 본관,영등포구,서울시 영등포구 여의대방로53길 22,02-8407-114,www.ksungae.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5120291,126.9223827
1655,2797,서울문성초등학교,금천구,서울시 금천구 시흥대로 460,02-867-1669,www.munsung.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4747768,126.8994644
1656,2604,서울성북초등학교,성북구,서울시 성북구 성북로 102-10,02-764-5987,www.sungbuk.es.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.5938382,126.9983645
1657,2374,서울밝은세상 안과(한양타운),강남구,서울시 강남구 선릉로 823,02-3443-0880,www.iloveeye.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5255332,127.0393662
1658,2816,동일초등학교,노원구,서울시 노원구 한글비석로 566,02-935-8225,www.dongil.es.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6651664,127.0545951
1659,3506,서울과학기술대 아름관,노원구,서울시 노원구 공릉로 232,02-970-6114,http://www.seoultech.ac.kr/,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.6324657,127.0786713
1660,113,구의제1동주민센터,광진구,서울시 광진구 광나루로36길 56,02-450-1506,http://www.gwangjin.go.kr/office/index.jsp?dongId=06,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5424529,127.0856498
1661,3477,서울과학기술대 제2학생회관,노원구,서울시 노원구 공릉로 232,02-970-6114,http://www.seoultech.ac.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.6324657,127.0786713
1662,3031,수락중학교,노원구,서울시 노원구 동일로 1729,02-2092-1911,www.surakm.net,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.6827948,127.0545754
1663,2849,천일초등학교,강동구,서울시 강동구 구천면로  266,02-472-8700,www.chunil.es.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5464536,127.140148
1664,1948,전등사,성북구,서울시 성북구 선잠로 12-18,,,0,N,Y,N,N,N,N,N,N,N,N,N,N,37.5948309,127.0001426
1665,1962,장안교회,동대문구,서울시 동대문구 장한로27나길 97,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.5774647,127.0705234
1666,3439,중경고등학교,용산구,서울시 용산구 이촌로84길  34,02-793-4154,http://jungkyung.hs.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5179636,126.9768876
1667,2460,삼성유치원,서대문구,서울시 서대문구 증가로20나길  12,02-372-2211,www.kindergarten.co.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5814627,126.9196471
1668,4235,꿈동산어린이집,관악구,서울시 관악구 봉천로21길 66,02-888-2611,,0,Y,Y,N,N,N,Y,N,N,N,N,N,N,37.4897599,126.9344087
1669,1609,갈보리교회,강서구,서울시 강서구 곰달래로19가길 38-11,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N,37.5310478,126.8399861
1670,2653,창도초,도봉구,서울시 도봉구 방학로  32-28,02-3492-0008,www.changdo.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6624061,127.0342434
1671,2973,중계초등학교,노원구,서울시 노원구 한글비석로19길 39,02-930-6004,www.jg.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.6577549,127.0730277
1672,2670,신기초등학교,양천구,서울시 양천구 신정로 292,02-2601-1594,www.seoulsingi.es.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5110164,126.8540515
1673,5373,서울숲하라시그마밸리,성동구,서울시 성동구 성수이로 51,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5402355,127.0550975
1674,3265,목동고등학교,양천구,서울시 양천구 목동동로2길 68,02-2652-1701,http://www.mokdong.hs.kr/,0,Y,N,Y,N,Y,N,N,N,N,N,N,N,37.5090728,126.8607466
1675,3426,숭실고등학교,은평구,서울시 은평구 은평터널로7길 6,02-373-5910,www.soongsil.net,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.593125,126.9032327
1676,609,신길지구대,영등포구,서울시 영등포구 신길로60다길  16,02-842-3386 ,,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.5135235,126.9141293
1677,52,GS 슈퍼마켓,강동구,서울시 강동구 구천면로  317,02-426-9122,http://www.gsisuper.com,1,Y,N,Y,N,N,N,N,N,N,N,N,N,37.5464536,127.140148
1678,4131,지성어린이집,강북구,서울시 강북구 노해로13길 22,02-903-2435,,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.6395575,127.0212473
1679,4144,둥근나라어린이집,강북구,서울시 강북구 도봉로23가길 8-3,02-985-6920,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.6181094,127.0262498
1680,55,삼성디지털프라자,은평구,서울시 은평구 은평로  151,1588-3366,www.samsung.com/sec/support/digitalplaza/index_main.html ,0,Y,N,Y,N,N,N,N,N,N,N,N,N,37.5990394,126.9196847
1681,79,면목7동 주민센터,중랑구,서울시 중랑구 면목로 298,02-2094-6200,http://www.jungnang.seoul.kr/portal/main/siteGo.do,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5789724,127.0869514
1682,838,역말공원화장실,은평구,서울시 은평구 갈현로14길 32,,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000001069,0,Y,N,Y,N,Y,N,N,N,N,N,N,N,37.6068764,126.9142375
1683,2100,이마트 상봉점,중랑구,서울시 중랑구 상봉로 118,02-490-1234,www.store.emart.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.596438,127.0935903
1684,221,목1동주민센터,양천구,서울시 양천구 목동서로 192,02-2620-3942,http://www.yangcheon.go.kr/dong/dong0001/dongCenter/main.do,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5303204,126.8711038
1685,819,북부고용지원센터,노원구,서울시 노원구 노해로 450,02-2171-1700,http://www.work.go.kr/seoulbukbu/main.do,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6534149,127.0581654
1686,4451,이호어린이집,강동구,서울시 강동구 풍성로38길 14,02-477-2555,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5313534,127.1250833
1687,4566,구립우아세어린이집,동대문구,서울시 동대문구 답십리로48길 38,02-2216-3355,,0,Y,N,N,Y,Y,N,N,N,N,N,N,N,37.57110430000001,127.0576872
1688,4023,사임당어린이집,관악구,서울시 관악구 난곡로59길  16,02-852-9900,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4798275,126.9128161
1689,3415,동산정보산업고등학교,노원구,서울시 노원구 공릉로 257,02-971-0903,http://www.seouldongsan.hs.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6301266,127.0741844
1690,3418,숭의여자고등학교,동작구,서울시 동작구 여의대방로36길 79,02-810-7800,http://www.soongeui.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5073276,126.9292344
1691,3421,한성여자고등학교,성북구,서울시 성북구 삼선교로16길  116,02-742-2845,http://www.hansung-g.hs.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5855458,127.0108796
1692,2629,염창초등학교,강서구,서울시 강서구 양천로 646-28,02-3664-0492,www.yeomchang.es.kr/,0,Y,N,Y,Y,N,N,N,N,N,N,N,N,37.5529744,126.8677461
1693,3367,대신고등학교(본관),종로구,서울시 종로구 사직로 9,02-736-0317,www.dae-shin.hs.kr,0,N,Y,N,N,N,N,N,N,N,N,N,N,37.5734256,126.9618971
1694,3316,충암고등학교,은평구,서울시 은평구 가좌로5길 5,02-309-0236,www.cham.hs.kr,0,N,N,Y,N,N,N,N,N,N,N,N,N,37.58504569999999,126.9217386
1695,3249,청암중고등학교,노원구,서울시 노원구 중계로 244,02-930-6511,www.ca.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6515488,127.0738652
1696,4214,마미어린이집,서대문구,서울시 서대문구 증가로32길  58,02-302-5003,,0,Y,Y,Y,N,N,Y,N,N,N,N,N,N,37.5853667,126.9130383
1697,3451,성남고등학교,동작구,서울시 동작구 대방동길 74,02-815-1334,www.sungnam.hs.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.505301,126.9265387
1698,4076,화가마을어린이집,강동구,서울시 강동구 동남로82길 87,02-427-9693,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.560676,127.1618242
1699,2027,영은교회,영등포구,서울시 영등포구 양산로  61,02-2632-7095,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5242305,126.8953477
1700,1730,장안동성당,동대문구,서울시 동대문구 답십리로65길 59,,,0,N,Y,Y,N,N,N,N,N,N,N,N,N,37.5751774,127.0693281
1701,423,남태령지구대,서초구,서울시 서초구 동작대로 34,02-582-8410,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4794457,126.9821413
1702,734,정릉우체국,성북구,서울시 성북구 보국문로 12,02-914-0041,,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.6092218,127.0108683
1703,1585,천성교회,성동구,서울시 성동구 독서당로  435,02-2295-1004,www.cs1970.or.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5468967,127.0222403
1704,331,목3동주민센터,양천구,서울시 양천구 목동중앙남로16나길 55,02-2620-3980,http://www.yangcheon.go.kr/dong/dong0003/dongCenter/main.do,1,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5447045,126.8644277
1705,4204,지원어린이집,양천구,서울시 양천구 남부순환로73길 15-8,02-2695-4006,,0,N,N,N,N,N,N,N,N,N,N,N,N,37.5206813,126.8400663
1706,5314,이레타워,성동구,서울시 성동구 아차산로9길  21,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5464642,127.0589827
1707,5517,서울의료원장례식장,강남구,서울시 강남구 봉은사로114길 43,02-3430-0226,http://kn.seoulmc.or.kr/funeral/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5121472,127.0664373
1708,2687,휘경초등학교,동대문구,서울시 동대문구 망우로6길 48,02-2244-4941,www.hwykyung.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5857622,127.0581161
1709,2683,사당초등학교,관악구,서울시 관악구 남현4길 51,02-522-4180,www.sadang.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4736353,126.9740756
1710,2691,서울영림초등학교,영등포구,서울시 영등포구 시흥대로173길 14,02-834-3184,www.younglim.es.kr/,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N,37.4873525,126.9024483
1711,2694,서울장안초등학교가동(본관),광진구,서울시 광진구 군자로  74,02-469-5264,www.jangan.es.kr/,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N,37.54886339999999,127.0722733
1712,3105,둔촌중학교,강동구,서울시 강동구 진황도로61길 25-30,02-474-3981,www.doonchon.ms.kr,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N,37.5304436,127.145921
1713,2707,상경초등학교,노원구,서울시 노원구 수락산로 237,02-937-3147,www.sanggyeong.es.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N,37.67020840000001,127.0513209
1714,2870,예일초등학교,은평구,서울시 은평구 연서로  117,02-380-0777,www.yale.es.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.6190884,126.9235023
1715,2695,휘봉초등학교,동대문구,서울시 동대문구 장안벚꽃로  309,02-2248-4644,www.hwibong.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5736734,127.0733297
1716,2734,월촌초등학교,양천구,서울시 양천구 목동중앙로 132,02-2647-3666,www.swc.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5402835,126.8764371
1717,2736,가곡초등학교,강서구,서울시 강서구 공항대로36길  74,02-2661-5995,www.ga-gok.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5549088,126.8362359
1718,2764,당서초등학교,영등포구,서울시 영등포구 당산로  187,02-2675-4532,www.dangseo.es.kr,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.5267009,126.8986365
1719,3846,불광어린이집,은평구,서울시 은평구 연서로34길 28,02-389-3122,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.62159,126.9293058
1720,5412,독산3동 공영주차장,금천구,서울시 금천구 독산로108길 44,02-830-5566,,0,N,Y,Y,N,N,N,N,N,N,N,N,N,37.4794495,126.9063345
1721,5426,암사1동공영주차장(암사4동 공영주차장),강동구,서울시 강동구 고덕로28길 36,02-428-2431,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5527562,127.1379796
1722,4474,우리사랑어린이집,중랑구,서울시 중랑구 용마산로 297-3,02-436-3227,,0,N,Y,Y,Y,N,N,N,N,N,N,N,N,37.579117,127.0913345
1723,1748,대한성공회도봉교회,도봉구,서울시 도봉구 해등로16길 1-8,02-904-2028,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.6567045,127.0409381
1724,65,준오 뷰티,강남구,서울시 강남구 삼성로 728,02-548-0605,,2,Y,N,N,N,N,N,N,N,N,N,N,N,37.5206788,127.049551
1725,66,위드뷰티살롱,강남구,서울시 강남구 도산대로70길 16,02-515-2322,http://www.withbeautysalon.com/,1,Y,N,Y,N,N,N,N,N,N,N,N,N,37.5225045,127.0451079
1726,4174,한울타리어린이집,은평구,서울시 은평구 통일로89길  5-6,02-351-3018,,0,N,Y,Y,N,N,N,N,N,N,N,N,N,37.6248192,126.9182851
1727,1552,동일교회,중랑구,서울시 중랑구 신내로15길 30,02-3423-0691,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.6108237,127.0944974
1728,1838,미암교회,성북구,서울시 성북구 보문로34다길  48-29,02-926-4719,www.miamch.org,0,N,Y,N,N,N,N,N,N,N,N,N,N,37.5929378,127.0212742
1729,4796,송파구청,송파구,서울시 송파구 올림픽로 326,02-2147-2000,http://www.songpa.seoul.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5146098,127.1061641
1730,4921,신한은행,강서구,서울시 강서구 화곡로 336,02-2691-6424,http://www.shinhan.com/,0,Y,N,Y,Y,N,N,N,N,N,N,N,N,37.5536241,126.8514188
1731,4307,엄마품어린이집,송파구,서울시 송파구 오금로31길 19,02-413-8668,,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.5076341,127.1219307
1732,4601,한빛어린이집,도봉구,서울시 도봉구 도봉로110아길 55,02-900-1562,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.6437695,127.037968
1733,2778,오륜초등학교,송파구,서울시 송파구 양재대로 1196,02-403-8823,www.oryun.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.51220540000001,127.1347813
1734,4380,나래어린이집,구로구,서울시 구로구 고척로1길  14-41,02-2615-7978,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4950632,126.8387165
1735,2775,서울구룡초등학교,강남구,서울시 강남구 개포로 263,02-573-5017,www.kuryong.es.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.4807232,127.051863
1736,2657,강신초등학교,양천구,서울시 양천구 월정로 280,02-2697-3035,www.kangsin.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5428793,126.8295869
1737,2479,예지유치원,중랑구,서울시 중랑구 겸재로27길 71-8,02-496-0397,www.yejikids.ddorongi.co.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5904996,127.0845324
1738,3379,여의도여자고등학교,영등포구,서울시 영등포구 국제금융로7가길 13,02-3780-4400,www.youido-gh.hs.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.52296219999999,126.9349887
1739,2491,동그라미유치원,강서구,서울시 강서구 화곡로52길  14,02-2691-2525,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.5495819,126.8501316
1740,2502,신애유치원,송파구,서울시 송파구 백제고분로19길 23,02-422-4380,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.5068864,127.0870112
1741,2854,서울가산초등학교,금천구,서울시 금천구 남부순환로 1304-11,02-864-3206,www.gasan.es.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.4781195,126.8964487
1742,2868,온수초등학교,구로구,서울시 구로구 부일로 893,02-2684-4902,www.onsu.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4940717,126.825993
1743,1841,천리교구로교회,금천구,서울시 금천구 두산로13길  20,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.4714021,126.8947337
1744,693,신정3동우체국,양천구,서울시 양천구 남부순환로 364,02-2698-0204 ,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N,37.5346316,126.8287077
1745,134,고척2동 주민센터,구로구,서울시 구로구 중앙로15길 22,02-2620-7900,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1009,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.506649,126.8585983
1746,2650,양원초등학교,양천구,서울시 양천구 화곡로 16,02-2696-6357,www.yangwon.es.kr/,0,N,Y,Y,N,Y,N,N,N,N,N,N,N,37.5384029,126.8233181
1747,2800,상계초등학교,노원구,서울시 노원구 상계로9길 39,02-936-6014,www.sanggye.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.65931150000001,127.0662421
1748,3161,개봉중학교,구로구,서울시 구로구 고척로21나길 68,02-2684-1112,www.gaebong.ms.kr,0,Y,N,Y,N,N,Y,N,N,N,N,N,N,37.5029403,126.8422137
1749,3164,한강중학교,용산구,서울시 용산구 녹사평대로 73,02-794-1792,http://www.hangang.ms.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.523952,126.9923454
1750,180,창신1동 주민센터,종로구,서울시 종로구 지봉로 8-6,02-2148-5393,http://www.jongno.go.kr/dongMain.do?dong=14,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5707464,127.0163525
1751,185,풍납1동주민센터,송파구,서울시 송파구 천호대로152길 7,02-2147-4000,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC2700000000,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5380312,127.122061
1752,308,성수1가2동주민센터,성동구,서울시 성동구 왕십리로5길   3,02-2286-7441,seongsu1ga2.sd.go.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5469499,127.0441647
1753,473,고덕2 치안센터,강동구,서울시 강동구 고덕로 364,02-441-0113 ,,0,N,Y,N,N,N,N,N,N,N,N,N,N,37.5555874,127.1475975
1754,912,목동라테라산후조리원,강서구,서울시 강서구 등촌로  45,02-2653-3588,http://www.laterra.kr/center/facilites.html?loc=04,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N,37.5400345,126.8628887
1755,813,국민건강보험공단 용산지사(7층8층),용산구,서울시 용산구 한강대로30길 25,1577-1000,www.nhis.or.kr,3,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5277242,126.9689913
1756,874,공중화장실,금천구,서울시 금천구 시흥대로144길 17,,,1,Y,N,Y,N,Y,N,N,N,N,N,N,N,37.4737269,126.9004125
1757,881,동묘공원 공중화장실,종로구,서울시 종로구 난계로27길 84,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5727215,127.0184163
1758,888,방이공원화장실,송파구,서울시 송파구 백제고분로 48,,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N,37.51083149999999,127.115051
1759,101,청림동주민센터,관악구,서울시 관악구 관악로 304,02-879-4321,http://www.gwanak.go.kr/servlets/rnl/gwanak/dong/user/service/ContentServlet?cmd=CONTENT&menu_no=000383&cp_post_code=7040,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4921791,126.9583387
1760,474,도곡치안센터,강남구,서울시 강남구 남부순환로378길  29,02-576-0112,,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N,37.4844777,127.0465498
1761,5390,삼성아파트형공장,성동구,서울시 성동구 아차산로11길 30,,,0,Y,N,N,N,N,N,N,N,N,N,N,N,37.5460861,127.0605371
1762,4814,금호23가동주민센터,성동구,서울시 성동구 무수막18길 1,02-2286-7361,http://geumho23ga.sd.go.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.55238,127.0210587
1763,4136,본동어린이집,금천구,서울시 금천구 독산로 12,02-803-1526,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.4485734,126.9043035
1764,4727,관악구청,관악구,서울시 관악구 남부순환로 1435,02-879-5000,http://www.gwanak.go.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4814328,126.910246
1765,2572,가동초등학교,송파구,서울시 송파구 중대로20길 47,02-448-5766,www.gadong.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4973198,127.130219
1766,4433,남서울교회어린이집,서초구,서울시 서초구 신반포로 131,02-599-0069,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5044619,126.9985362
1767,5469,공덕1-1공영주차장,마포구,서울시 마포구 효창목길 31,02-702-4551,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5473345,126.9608999
1768,3383,신정여자상업고등학교,강서구,서울시 강서구 등촌로13아길  20,02-2644-3542,www.shinjung.hs.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5366736,126.8559223
1769,3465,서일대학교,중랑구,서울시 중랑구 용마산로90길 28,02-490-7300,www.seoil.ac.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5866169,127.0977436
1770,3276,혜원여자고등학교,중랑구,서울시 중랑구 봉우재로58길  39,02-434-5946,http://www.hyewon.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5935494,127.0954354
1771,4050,오금어린이집,송파구,서울시 송파구 마천로27길 4,02-403-2057,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.502543,127.1405342
1772,2733,신학초,도봉구,서울시 도봉구 방학로  247-21,02-956-2802,www.seoulsinhak.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6624061,127.0342434
1773,215,방이1동주민센터,송파구,서울시 송파구 위례성대로16길 22,02-2147-4180,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC1000000000,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5109411,127.1238884
1774,216,고덕2동 주민센터,강동구,서울시 강동구 아리수로78길 43-12,02-3425-7550,http://dong.gangdong.go.kr/site/contents/dong/3240044/main.jsp,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5604659,127.1643449
1775,2609,본동초등학교,동작구,서울시 동작구 노량진로26길 16-40,02-815-1044,www.bondong.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5100908,126.9537363
1776,3350,석관고등학교,성북구,서울시 성북구 한천로70길 30,02-958-1165,www.seokkwan.hs.kr,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.610067,127.0664232
1777,5760,르네상스 서울호텔,강남구,서울시 강남구 역삼동 676번지 3층,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5032173,127.0416201
1778,223,삼전동주민센터,송파구,서울시 송파구 백제고분로 236,02-2147-4390,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC1200000000,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5026857,127.0925092
1779,5773,CGV 강남,강남구,서울시 강남구 역삼동 814-6 스타플렉스 4-11층,,,0,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,37.50166249999999,127.0263628
1780,382,하계2동주민센터,노원구,서울시 노원구 공릉로55길 88,02-2116-2596,http://www.nowon.kr/dong/index.jsp?dong=1054,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.6320057,127.0679378
1781,717,삼청동우체국,종로구,서울시 종로구 북촌로 112,02-736-3005,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.587395,126.9847662
1782,80,개봉3동주민센터,구로구,서울시 구로구 개봉로3길  47-5,02-2620-7350,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1012,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.4855486,126.8521252
1783,2113,롯데마트,노원구,서울시 노원구 노원로 330,02-2092-2500,www.lottemart.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6466623,127.0709672
1784,3040,경일중학교,성동구,서울시 성동구 성수일로 27,02-468-0651,http://kyungil.ms.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5435875,127.0480483
